22_52495  C10W  -21.6081  -176.1260  185.0020  0.471887  0.002688  0.029652  17.41
22_52495  A14W  -21.6081  -176.1260  185.0020  0.458471  0.002789  0.030361  11.87
22_52495  A12W  -21.6081  -176.1260  185.0020  0.423320  0.002257  0.027423  14.35
22_52495  C15  -21.6081  -176.1260  185.0020  0.486911  0.003348  0.031256  14.37
22_52495  B07W  -21.6081  -176.1260  185.0020  0.551417  0.003815  0.034963  15.41
22_52495  B03  -21.6081  -176.1260  185.0020  0.421147  0.003203  0.032162  11.84
22_52495  A03  -21.6081  -176.1260  185.0020  0.317616  0.001920  0.025235  12.89
22_52495  C03W  -21.6081  -176.1260  185.0020  0.299684  0.001920  0.025270  11.15
22_52495  A06W  -21.6081  -176.1260  185.0020  0.402342  0.002099  0.026202  16.33
22_52495  C06  -21.6081  -176.1260  185.0020  0.333969  0.001996  0.025817  12.77
22_52495  B05W  -21.6081  -176.1260  185.0020  0.347041  0.005819  0.045173  9.76
22_52495  A08W  -21.6081  -176.1260  185.0020  0.322801  0.001920  0.025130  12.74
22_52495  B04W  -21.6081  -176.1260  185.0020  0.384550  0.002387  0.028780  10.83
22_52495  B08  -21.6081  -176.1260  185.0020  0.597159  0.004213  0.036778  16.55
22_52495  B10  -21.6081  -176.1260  185.0020  0.607227  0.005090  0.047104  16.10
22_52495  N01W  -21.6081  -176.1260  185.0020  0.565448  0.003901  0.037680  12.69
22_52495  A10W  -21.6081  -176.1260  185.0020  0.379310  0.002755  0.030423  14.16
22_52495  B12  -21.6081  -176.1260  185.0020  0.568780  0.004912  0.042591  14.43
22_52495  C02  -21.6081  -176.1260  185.0020  0.411760  0.002211  0.027026  13.36
22_52495  A11  -21.6081  -176.1260  185.0020  0.484090  0.003735  0.037221  17.25
22_52495  C16W  -21.6081  -176.1260  185.0020  0.428311  0.002477  0.029098  14.38
22_52495  A09  -21.6081  -176.1260  185.0020  0.401347  0.002111  0.026855  15.53
22_52495  C17W  -21.6081  -176.1260  185.0020  0.469213  0.005322  0.042591  13.24
22_52498  C09W  -19.0802  -175.5800  246.1660  0.456288  0.004448  0.033823  12.05
22_52498  B07W  -19.0802  -175.5800  246.1660  0.377037  0.004163  0.031360  11.34
22_52498  B01W  -19.0802  -175.5800  246.1660  0.210359  0.002347  0.022144  5.88
22_52498  B06  -19.0802  -175.5800  246.1660  0.321129  0.004537  0.032728  9.63
22_52498  C02  -19.0802  -175.5800  246.1660  0.357571  0.003797  0.031179  9.73
22_52498  C05W  -19.0802  -175.5800  246.1660  0.319602  0.004295  0.032833  8.39
22_52498  B04W  -19.0802  -175.5800  246.1660  0.347504  0.003805  0.029673  10.31
22_52498  N03W  -19.0802  -175.5800  246.1660  0.349110  0.004827  0.035692  9.17
22_52498  C08W  -19.0802  -175.5800  246.1660  0.430226  0.006777  0.043957  11.96
22_52498  N01W  -19.0802  -175.5800  246.1660  0.353687  0.003179  0.026042  11.05
22_52498  C01W  -19.0802  -175.5800  246.1660  0.158111  0.002350  0.022048  4.13
22_52510  S02W  -20.5634  -176.4440  268.4180  0.419508  0.003682  0.031186  11.05
22_52510  B02  -20.5634  -176.4440  268.4180  0.405473  0.002747  0.028016  10.34
22_52510  C13  -20.5634  -176.4440  268.4180  0.410557  0.003933  0.034311  11.89
22_52510  C08W  -20.5634  -176.4440  268.4180  0.473430  0.004346  0.034539  13.59
22_52510  C05W  -20.5634  -176.4440  268.4180  0.414950  0.003294  0.030853  11.81
22_52510  A07  -20.5634  -176.4440  268.4180  0.403645  0.004269  0.035009  11.35
22_52510  C09W  -20.5634  -176.4440  268.4180  0.395289  0.003055  0.028392  11.41
22_52510  A02W  -20.5634  -176.4440  268.4180  0.272188  0.002112  0.023612  7.27
22_52510  B11W  -20.5634  -176.4440  268.4180  0.402248  0.003037  0.028986  10.90
22_52510  C10W  -20.5634  -176.4440  268.4180  0.469751  0.004346  0.034539  13.55
22_52510  A12W  -20.5634  -176.4440  268.4180  0.314814  0.002528  0.025651  8.78
22_52510  B03  -20.5634  -176.4440  268.4180  0.416829  0.002984  0.029054  10.93
22_52510  A03  -20.5634  -176.4440  268.4180  0.322158  0.003313  0.029913  8.70
22_52510  C03W  -20.5634  -176.4440  268.4180  0.389434  0.002781  0.027955  10.81
22_52510  A06W  -20.5634  -176.4440  268.4180  0.476498  0.004434  0.035879  13.39
22_52510  A08W  -20.5634  -176.4440  268.4180  0.293197  0.005987  0.041083  8.25
22_52510  B08  -20.5634  -176.4440  268.4180  0.474338  0.003720  0.033032  12.98
22_52510  B10  -20.5634  -176.4440  268.4180  0.470836  0.005665  0.040891  12.76
22_52510  A10W  -20.5634  -176.4440  268.4180  0.351413  0.002824  0.028784  9.89
22_52510  B12  -20.5634  -176.4440  268.4180  0.504080  0.004338  0.036818  13.55
22_52510  C02  -20.5634  -176.4440  268.4180  0.483612  0.004219  0.035251  13.33
22_52510  A11  -20.5634  -176.4440  268.4180  0.290750  0.002509  0.025698  8.14
22_52510  C16W  -20.5634  -176.4440  268.4180  0.408517  0.003926  0.035624  11.79
22_52510  A09  -20.5634  -176.4440  268.4180  0.425090  0.003567  0.032540  12.05
22_52510  C15  -20.5634  -176.4440  268.4180  0.400349  0.003326  0.031102  11.38
22_52510  C17W  -20.5634  -176.4440  268.4180  0.405700  0.003641  0.032445  11.25
22_52510  A01  -20.5634  -176.4440  268.4180  0.195683  0.001936  0.022453  5.07
22_52512  S02W  -21.4705  -175.3030  78.2890  0.313360  0.002344  0.025700  12.26
22_52512  C08W  -21.4705  -175.3030  78.2890  0.310831  0.002313  0.025077  12.78
22_52512  A05  -21.4705  -175.3030  78.2890  0.231408  0.002023  0.023308  13.92
22_52512  C05W  -21.4705  -175.3030  78.2890  0.242368  0.002027  0.023004  12.35
22_52512  C09W  -21.4705  -175.3030  78.2890  0.275238  0.002085  0.023625  12.77
22_52512  C10W  -21.4705  -175.3030  78.2890  0.229976  0.002118  0.023482  11.52
22_52512  A03  -21.4705  -175.3030  78.2890  0.168264  0.002024  0.023239  12.18
22_52512  A06W  -21.4705  -175.3030  78.2890  0.217601  0.002020  0.023589  11.94
22_52512  A08W  -21.4705  -175.3030  78.2890  0.278549  0.002089  0.023806  13.18
22_52512  B05W  -21.4705  -175.3030  78.2890  0.326031  0.002982  0.032484  12.05
22_52512  A10W  -21.4705  -175.3030  78.2890  0.330574  0.003138  0.031589  13.27
22_52512  C02  -21.4705  -175.3030  78.2890  0.283752  0.002024  0.023274  14.11
22_52512  C16W  -21.4705  -175.3030  78.2890  0.252728  0.002599  0.028567  9.00
22_52512  A09  -21.4705  -175.3030  78.2890  0.353449  0.002470  0.027376  15.44
22_52522  FONI  -21.3840  -175.2680  77.8122  0.071649  0.001818  0.024006  3.15
22_52522  B09W  -21.3840  -175.2680  77.8122  0.320596  0.002929  0.034780  10.37
22_52522  A05  -21.3840  -175.2680  77.8122  0.215037  0.001819  0.023658  12.78
22_52522  C08W  -21.3840  -175.2680  77.8122  0.275133  0.002170  0.025523  11.71
22_52522  S01W  -21.3840  -175.2680  77.8122  0.115907  0.001818  0.023970  6.52
22_52522  A07  -21.3840  -175.2680  77.8122  0.305285  0.002381  0.027162  15.78
22_52522  C05W  -21.3840  -175.2680  77.8122  0.154284  0.001819  0.023761  8.12
22_52522  C07W  -21.3840  -175.2680  77.8122  0.313071  0.002650  0.028547  11.95
22_52522  C09W  -21.3840  -175.2680  77.8122  0.240934  0.001819  0.023830  11.53
22_52522  A02W  -21.3840  -175.2680  77.8122  0.074417  0.001820  0.023591  5.57
22_52522  C10W  -21.3840  -175.2680  77.8122  0.213100  0.001818  0.023935  10.91
22_52522  B07W  -21.3840  -175.2680  77.8122  0.271750  0.002455  0.027968  9.58
22_52522  B03  -21.3840  -175.2680  77.8122  0.242930  0.001818  0.024006  10.06
22_52522  A03  -21.3840  -175.2680  77.8122  0.120192  0.001820  0.023524  8.51
22_52522  C06  -21.3840  -175.2680  77.8122  0.135311  0.001818  0.023900  7.95
22_52522  A06W  -21.3840  -175.2680  77.8122  0.227359  0.001818  0.023900  12.32
22_52522  C03W  -21.3840  -175.2680  77.8122  0.170516  0.001820  0.023591  11.93
22_52522  A08W  -21.3840  -175.2680  77.8122  0.256946  0.001825  0.023727  12.07
22_52522  PNGI  -21.3840  -175.2680  77.8122  0.100806  0.001817  0.025481  3.39
22_52522  B04W  -21.3840  -175.2680  77.8122  0.230065  0.001819  0.023692  9.27
22_52522  B05W  -21.3840  -175.2680  77.8122  0.216547  0.001820  0.023524  8.34
22_52522  B08  -21.3840  -175.2680  77.8122  0.344175  0.004204  0.035678  11.72
22_52522  B10  -21.3840  -175.2680  77.8122  0.375447  0.004847  0.041149  11.55
22_52522  A10W  -21.3840  -175.2680  77.8122  0.317201  0.002473  0.029754  12.64
22_52522  NMKA  -21.3840  -175.2680  77.8122  0.048101  0.001819  0.023727  2.19
22_52522  C02  -21.3840  -175.2680  77.8122  0.174774  0.001820  0.023424  9.10
22_52522  A11  -21.3840  -175.2680  77.8122  0.356312  0.003426  0.034048  12.53
22_52522  C16W  -21.3840  -175.2680  77.8122  0.267443  0.002576  0.030455  9.64
22_52522  A09  -21.3840  -175.2680  77.8122  0.342398  0.002977  0.031604  14.85
22_52532  C08W  -18.9573  -174.9510  242.0920  0.496634  0.006398  0.050721  12.75
22_52532  B01W  -18.9573  -174.9510  242.0920  0.179750  0.002908  0.024980  5.10
22_52532  A03  -18.9573  -174.9510  242.0920  0.358251  0.005034  0.036937  7.50
22_52532  C03W  -18.9573  -174.9510  242.0920  0.394309  0.004392  0.034709  9.24
22_52532  B03  -18.9573  -174.9510  242.0920  0.360061  0.005356  0.038600  10.39
22_52532  B08  -18.9573  -174.9510  242.0920  0.464626  0.006275  0.044568  12.93
22_52532  N03W  -18.9573  -174.9510  242.0920  0.414660  0.005460  0.039520  9.85
22_52532  B12  -18.9573  -174.9510  242.0920  0.451901  0.006779  0.045789  11.43
22_52532  N02W  -18.9573  -174.9510  242.0920  0.324373  0.004993  0.036500  8.88
22_52532  N01W  -18.9573  -174.9510  242.0920  0.338215  0.003319  0.028442  10.55
22_52532  A01  -18.9573  -174.9510  242.0920  0.192810  0.006437  0.040807  3.99
22_52545  B02  -19.0432  -175.3380  223.6000  0.428717  0.004295  0.036085  13.25
22_52545  C01W  -19.0432  -175.3380  223.6000  0.192008  0.002520  0.024364  5.29
22_52545  C05W  -19.0432  -175.3380  223.6000  0.370386  0.003842  0.031880  10.01
22_52545  C09W  -19.0432  -175.3380  223.6000  0.508659  0.006582  0.051340  13.74
22_52545  B01W  -19.0432  -175.3380  223.6000  0.233506  0.002517  0.024504  7.07
22_52545  B11W  -19.0432  -175.3380  223.6000  0.483490  0.005067  0.038575  14.44
22_52545  C10W  -19.0432  -175.3380  223.6000  0.459133  0.006508  0.044539  11.74
22_52545  C03W  -19.0432  -175.3380  223.6000  0.432064  0.003973  0.035534  10.93
22_52545  B05W  -19.0432  -175.3380  223.6000  0.373930  0.004070  0.033202  11.85
22_52545  B04W  -19.0432  -175.3380  223.6000  0.400670  0.005042  0.040823  12.75
22_52545  N03W  -19.0432  -175.3380  223.6000  0.438332  0.005878  0.046101  11.71
22_52545  B06  -19.0432  -175.3380  223.6000  0.397256  0.004560  0.034504  12.58
22_52545  C02  -19.0432  -175.3380  223.6000  0.441961  0.004951  0.035972  12.60
22_52545  N01W  -19.0432  -175.3380  223.6000  0.341093  0.003121  0.027831  11.70
22_52554  B02  -20.2178  -177.2350  424.9840  0.284035  0.003784  0.028780  4.84
22_52554  FONI  -20.2178  -177.2350  424.9840  0.087266  0.002166  0.021128  1.43
22_52554  C01W  -20.2178  -177.2350  424.9840  0.160353  0.002161  0.021313  2.73
22_52554  A14W  -20.2178  -177.2350  424.9840  0.317071  0.003415  0.028184  6.08
22_52554  B03  -20.2178  -177.2350  424.9840  0.324211  0.003832  0.030731  5.64
22_52554  PNGI  -20.2178  -177.2350  424.9840  0.080621  0.002162  0.021282  1.28
22_52554  B04W  -20.2178  -177.2350  424.9840  0.380739  0.004187  0.031309  6.73
22_52554  A08W  -20.2178  -177.2350  424.9840  0.332926  0.004598  0.033871  6.12
22_52554  A10W  -20.2178  -177.2350  424.9840  0.365033  0.005280  0.039155  6.82
22_52554  B06  -20.2178  -177.2350  424.9840  0.361510  0.004444  0.032682  6.52
22_52554  C02  -20.2178  -177.2350  424.9840  0.390041  0.004224  0.032241  6.92
22_52554  N01W  -20.2178  -177.2350  424.9840  0.390141  0.004631  0.033142  6.66
22_52560  B02  -20.9390  -175.9340  186.7070  0.291230  0.004675  0.038499  9.68
22_52560  A05  -20.9390  -175.9340  186.7070  0.434356  0.005598  0.045047  17.16
22_52560  C08W  -20.9390  -175.9340  186.7070  0.397672  0.005214  0.045756  15.18
22_52560  C01W  -20.9390  -175.9340  186.7070  0.139123  0.002590  0.027695  5.04
22_52560  S01W  -20.9390  -175.9340  186.7070  0.313323  0.006600  0.048748  10.88
22_52560  C05W  -20.9390  -175.9340  186.7070  0.309236  0.005559  0.042802  12.37
22_52560  C09W  -20.9390  -175.9340  186.7070  0.339564  0.003336  0.032487  13.55
22_52560  A02W  -20.9390  -175.9340  186.7070  0.237720  0.002752  0.029127  9.15
22_52560  C10W  -20.9390  -175.9340  186.7070  0.430893  0.007004  0.050360  17.41
22_52560  B03  -20.9390  -175.9340  186.7070  0.247559  0.003917  0.034320  8.38
22_52560  A03  -20.9390  -175.9340  186.7070  0.302817  0.003608  0.033019  11.84
22_52560  C03W  -20.9390  -175.9340  186.7070  0.300111  0.004001  0.035875  12.11
22_52560  A06W  -20.9390  -175.9340  186.7070  0.393491  0.005074  0.040992  15.49
22_52560  A08W  -20.9390  -175.9340  186.7070  0.360546  0.004510  0.038939  13.92
22_52560  B04W  -20.9390  -175.9340  186.7070  0.341710  0.005335  0.042078  11.65
22_52560  B05W  -20.9390  -175.9340  186.7070  0.324349  0.005248  0.041124  11.08
22_52560  B12  -20.9390  -175.9340  186.7070  0.328400  0.005695  0.043102  9.83
22_52560  C02  -20.9390  -175.9340  186.7070  0.284983  0.004210  0.037264  10.86
22_52560  A09  -20.9390  -175.9340  186.7070  0.427604  0.005966  0.050604  16.15
22_52560  C17W  -20.9390  -175.9340  186.7070  0.328254  0.003999  0.036051  10.22
22_52566  C11W  -19.5117  -175.4130  214.1900  0.403384  0.004310  0.034319  11.02
22_52566  B02  -19.5117  -175.4130  214.1900  0.354901  0.003207  0.029315  12.11
22_52566  B09W  -19.5117  -175.4130  214.1900  0.410915  0.003514  0.029167  14.00
22_52566  C08W  -19.5117  -175.4130  214.1900  0.458937  0.003363  0.029696  14.79
22_52566  B11W  -19.5117  -175.4130  214.1900  0.536912  0.004867  0.036273  17.32
22_52566  C10W  -19.5117  -175.4130  214.1900  0.539870  0.005600  0.046162  15.74
22_52566  A14W  -19.5117  -175.4130  214.1900  0.438334  0.005637  0.039487  9.00
22_52566  C03W  -19.5117  -175.4130  214.1900  0.371234  0.003000  0.029542  10.75
22_52566  PNGI  -19.5117  -175.4130  214.1900  0.097048  0.002107  0.022161  3.04
22_52566  B05W  -19.5117  -175.4130  214.1900  0.367960  0.002409  0.023815  12.84
22_52566  B04W  -19.5117  -175.4130  214.1900  0.388114  0.003129  0.028948  13.61
22_52566  A08W  -19.5117  -175.4130  214.1900  0.460110  0.004194  0.032964  11.67
22_52566  B08  -19.5117  -175.4130  214.1900  0.468540  0.004230  0.031663  16.11
22_52566  A10W  -19.5117  -175.4130  214.1900  0.412879  0.004170  0.034809  10.24
22_52566  B06  -19.5117  -175.4130  214.1900  0.353685  0.002664  0.025651  12.32
22_52566  B12  -19.5117  -175.4130  214.1900  0.429428  0.004603  0.033965  13.23
22_52566  A09  -19.5117  -175.4130  214.1900  0.431529  0.004403  0.037003  10.86
22_52566  N02W  -19.5117  -175.4130  214.1900  0.349442  0.004156  0.031854  10.83
22_52566  N01W  -19.5117  -175.4130  214.1900  0.336005  0.002970  0.027422  11.67
22_52573  C11W  -20.2473  -177.2250  480.7750  0.352430  0.004759  0.034717  5.87
22_52573  B02  -20.2473  -177.2250  480.7750  0.322265  0.002679  0.027112  5.09
22_52573  B13  -20.2473  -177.2250  480.7750  0.408349  0.003698  0.032460  6.92
22_52573  C08W  -20.2473  -177.2250  480.7750  0.497836  0.004058  0.033043  8.37
22_52573  C01W  -20.2473  -177.2250  480.7750  0.178831  0.001823  0.021053  2.83
22_52573  A07  -20.2473  -177.2250  480.7750  0.415554  0.003732  0.033532  6.92
22_52573  C05W  -20.2473  -177.2250  480.7750  0.403609  0.004724  0.034443  6.70
22_52573  CICA  -20.2473  -177.2250  480.7750  0.562970  0.005644  0.042344  8.06
22_52573  C09W  -20.2473  -177.2250  480.7750  0.476893  0.004030  0.032235  8.01
22_52573  TNGA  -20.2473  -177.2250  480.7750  0.105078  0.001825  0.020900  1.66
22_52573  B07W  -20.2473  -177.2250  480.7750  0.421209  0.004080  0.031485  6.98
22_52573  B03  -20.2473  -177.2250  480.7750  0.310531  0.002641  0.025765  4.96
22_52573  C06  -20.2473  -177.2250  480.7750  0.403476  0.004718  0.036676  6.67
22_52573  PNGI  -20.2473  -177.2250  480.7750  0.111486  0.001835  0.019888  1.66
22_52573  B05W  -20.2473  -177.2250  480.7750  0.357252  0.003252  0.028774  5.83
22_52573  LBSA  -20.2473  -177.2250  480.7750  0.585270  0.005428  0.033043  6.98
22_52573  B04W  -20.2473  -177.2250  480.7750  0.370568  0.003271  0.028236  5.99
22_52573  N03W  -20.2473  -177.2250  480.7750  0.368242  0.003551  0.029772  5.90
22_52573  N01W  -20.2473  -177.2250  480.7750  0.378554  0.002975  0.027178  5.94
22_52573  VAVP  -20.2473  -177.2250  480.7750  0.004584  0.001829  0.020574  0.06
22_52573  B06  -20.2473  -177.2250  480.7750  0.416682  0.004030  0.031382  6.84
22_52573  B12  -20.2473  -177.2250  480.7750  0.437420  0.007317  0.041849  7.40
22_52588  B02  -19.7239  -175.6820  228.6900  0.341363  0.002167  0.024885  10.99
22_52588  C08W  -19.7239  -175.6820  228.6900  0.468342  0.003475  0.032876  15.25
22_52588  S01W  -19.7239  -175.6820  228.6900  0.382724  0.004097  0.033703  8.83
22_52588  C05W  -19.7239  -175.6820  228.6900  0.405295  0.002564  0.027036  12.57
22_52588  C09W  -19.7239  -175.6820  228.6900  0.445134  0.003454  0.031742  13.85
22_52588  A02W  -19.7239  -175.6820  228.6900  0.275938  0.001960  0.022606  7.19
22_52588  B11W  -19.7239  -175.6820  228.6900  0.384704  0.002945  0.027667  12.22
22_52588  B07W  -19.7239  -175.6820  228.6900  0.419491  0.003347  0.029353  14.09
22_52588  PNGI  -19.7239  -175.6820  228.6900  0.093574  0.001957  0.022937  2.72
22_52588  B05W  -19.7239  -175.6820  228.6900  0.328370  0.003058  0.028280  10.99
22_52588  B04W  -19.7239  -175.6820  228.6900  0.389149  0.002379  0.025560  12.98
22_52588  B08  -19.7239  -175.6820  228.6900  0.418188  0.003602  0.030398  13.97
22_52588  N03W  -19.7239  -175.6820  228.6900  0.354769  0.004715  0.037921  9.07
22_52588  B10  -19.7239  -175.6820  228.6900  0.472960  0.004576  0.035563  15.36
22_52588  N01W  -19.7239  -175.6820  228.6900  0.364453  0.002985  0.029424  11.59
22_52588  B06  -19.7239  -175.6820  228.6900  0.312353  0.002676  0.026817  10.47
22_52588  B12  -19.7239  -175.6820  228.6900  0.336708  0.003459  0.030165  10.31
22_52588  C02  -19.7239  -175.6820  228.6900  0.383692  0.002722  0.027786  12.18
22_52588  C16W  -19.7239  -175.6820  228.6900  0.412509  0.003789  0.032976  11.72
22_52588  N02W  -19.7239  -175.6820  228.6900  0.288217  0.003525  0.030882  8.51
22_52588  C15  -19.7239  -175.6820  228.6900  0.362894  0.003124  0.028668  11.04
22_52591  B02  -20.6442  -175.0660  95.4254  0.286103  0.002027  0.026019  17.46
22_52591  C13  -20.6442  -175.0660  95.4254  0.392353  0.002980  0.031730  17.16
22_52591  B09W  -20.6442  -175.0660  95.4254  0.342404  0.002943  0.031265  13.56
22_52591  C08W  -20.6442  -175.0660  95.4254  0.317927  0.002240  0.027049  15.48
22_52591  A05  -20.6442  -175.0660  95.4254  0.467001  0.002637  0.030883  20.61
22_52591  A07  -20.6442  -175.0660  95.4254  0.406705  0.003153  0.033493  16.53
22_52591  C05W  -20.6442  -175.0660  95.4254  0.253471  0.002027  0.026057  13.85
22_52591  C09W  -20.6442  -175.0660  95.4254  0.309361  0.002027  0.026019  15.33
22_52591  A02W  -20.6442  -175.0660  95.4254  0.229159  0.002026  0.026323  10.99
22_52591  C10W  -20.6442  -175.0660  95.4254  0.376625  0.002182  0.027435  18.22
22_52591  C15  -20.6442  -175.0660  95.4254  0.456553  0.003369  0.037558  16.12
22_52591  B07W  -20.6442  -175.0660  95.4254  0.307097  0.002030  0.025546  13.55
22_52591  B03  -20.6442  -175.0660  95.4254  0.255772  0.002027  0.026057  14.67
22_52591  A03  -20.6442  -175.0660  95.4254  0.281268  0.002026  0.026208  13.32
22_52591  A06W  -20.6442  -175.0660  95.4254  0.439074  0.002907  0.031396  18.43
22_52591  C06  -20.6442  -175.0660  95.4254  0.310947  0.002026  0.026362  15.84
22_52591  A08W  -20.6442  -175.0660  95.4254  0.374088  0.004872  0.042243  14.36
22_52591  B05W  -20.6442  -175.0660  95.4254  0.219071  0.002026  0.026170  10.98
22_52591  B04W  -20.6442  -175.0660  95.4254  0.253533  0.002027  0.026094  13.76
22_52591  C03W  -20.6442  -175.0660  95.4254  0.257730  0.002027  0.026019  15.54
22_52591  B08  -20.6442  -175.0660  95.4254  0.381578  0.002563  0.028853  16.09
22_52591  B10  -20.6442  -175.0660  95.4254  0.432270  0.003802  0.035588  15.87
22_52591  B06  -20.6442  -175.0660  95.4254  0.256848  0.002028  0.025908  12.08
22_52591  C02  -20.6442  -175.0660  95.4254  0.259620  0.002027  0.025982  16.22
22_52591  N01W  -20.6442  -175.0660  95.4254  0.339915  0.002570  0.029873  12.26
22_52595  C11W  -20.0136  -175.5310  249.7160  0.410919  0.003132  0.031013  11.32
22_52595  S02W  -20.0136  -175.5310  249.7160  0.464503  0.003102  0.031013  10.59
22_52595  B02  -20.0136  -175.5310  249.7160  0.404704  0.002268  0.026890  12.33
22_52595  B09W  -20.0136  -175.5310  249.7160  0.401703  0.002628  0.028311  12.02
22_52595  B13  -20.0136  -175.5310  249.7160  0.444949  0.003495  0.034876  11.01
22_52595  C08W  -20.0136  -175.5310  249.7160  0.524793  0.003612  0.033433  15.92
22_52595  A05  -20.0136  -175.5310  249.7160  0.408448  0.003003  0.030941  10.77
22_52595  A07  -20.0136  -175.5310  249.7160  0.386637  0.003305  0.031838  10.14
22_52595  C05W  -20.0136  -175.5310  249.7160  0.403091  0.002457  0.028256  11.96
22_52595  C07W  -20.0136  -175.5310  249.7160  0.571289  0.004055  0.035726  17.47
22_52595  C09W  -20.0136  -175.5310  249.7160  0.455158  0.002421  0.027422  13.49
22_52595  A02W  -20.0136  -175.5310  249.7160  0.215201  0.001861  0.024238  5.63
22_52595  B11W  -20.0136  -175.5310  249.7160  0.440782  0.002596  0.028761  12.63
22_52595  C10W  -20.0136  -175.5310  249.7160  0.471209  0.002476  0.028366  13.54
22_52595  A14W  -20.0136  -175.5310  249.7160  0.570158  0.005051  0.041336  11.99
22_52595  A12W  -20.0136  -175.5310  249.7160  0.387932  0.002715  0.029112  9.43
22_52595  C15  -20.0136  -175.5310  249.7160  0.577494  0.004496  0.039728  16.21
22_52595  B07W  -20.0136  -175.5310  249.7160  0.403736  0.002496  0.027882  12.32
22_52595  B03  -20.0136  -175.5310  249.7160  0.440963  0.002871  0.030384  13.61
22_52595  A03  -20.0136  -175.5310  249.7160  0.335068  0.002535  0.028311  8.82
22_52595  C06  -20.0136  -175.5310  249.7160  0.372921  0.002822  0.030589  10.56
22_52595  A06W  -20.0136  -175.5310  249.7160  0.422088  0.002642  0.027225  11.09
22_52595  C03W  -20.0136  -175.5310  249.7160  0.329543  0.001860  0.024662  9.46
22_52595  A08W  -20.0136  -175.5310  249.7160  0.346194  0.002310  0.026658  8.99
22_52595  B04W  -20.0136  -175.5310  249.7160  0.431112  0.002221  0.026387  13.37
22_52595  B05W  -20.0136  -175.5310  249.7160  0.375947  0.001861  0.024204  11.62
22_52595  B14W  -20.0136  -175.5310  249.7160  0.561389  0.003738  0.034673  11.97
22_52595  N03W  -20.0136  -175.5310  249.7160  0.448234  0.003516  0.032732  10.27
22_52595  B10  -20.0136  -175.5310  249.7160  0.512836  0.003132  0.030941  14.97
22_52595  N01W  -20.0136  -175.5310  249.7160  0.369070  0.002013  0.025109  10.55
22_52595  A10W  -20.0136  -175.5310  249.7160  0.384057  0.003007  0.031838  9.78
22_52595  B12  -20.0136  -175.5310  249.7160  0.429652  0.003573  0.033165  11.87
22_52595  A11  -20.0136  -175.5310  249.7160  0.398287  0.003651  0.033165  9.92
22_52595  C16W  -20.0136  -175.5310  249.7160  0.382954  0.002462  0.026387  10.34
22_52595  A09  -20.0136  -175.5310  249.7160  0.409067  0.003075  0.031606  10.57
22_52595  N02W  -20.0136  -175.5310  249.7160  0.416064  0.002617  0.028256  10.88
22_52602  A05  -20.1063  -174.5280  79.8858  0.349797  0.003388  0.031884  11.17
22_52602  C08W  -20.1063  -174.5280  79.8858  0.351180  0.002843  0.027828  14.05
22_52602  C05W  -20.1063  -174.5280  79.8858  0.204158  0.002167  0.024077  8.44
22_52602  A02W  -20.1063  -174.5280  79.8858  0.111890  0.002167  0.024077  3.83
22_52602  B11W  -20.1063  -174.5280  79.8858  0.318276  0.003727  0.033279  10.12
22_52602  B07W  -20.1063  -174.5280  79.8858  0.288044  0.002166  0.024112  11.97
22_52602  B03  -20.1063  -174.5280  79.8858  0.107292  0.002173  0.023632  6.36
22_52602  A08W  -20.1063  -174.5280  79.8858  0.291406  0.003613  0.031722  8.41
22_52602  FOA  -20.1063  -174.5280  79.8858  0.054238  0.002167  0.024077  4.05
22_52602  C02  -20.1063  -174.5280  79.8858  0.226825  0.002168  0.024007  11.31
22_52602  A01  -20.1063  -174.5280  79.8858  0.153119  0.002166  0.024112  5.30
22_52610  C11W  -20.0483  -174.9380  155.4630  0.430562  0.003331  0.030712  14.09
22_52610  S02W  -20.0483  -174.9380  155.4630  0.410958  0.003030  0.029495  9.79
22_52610  B02  -20.0483  -174.9380  155.4630  0.263119  0.001696  0.021718  12.43
22_52610  B09W  -20.0483  -174.9380  155.4630  0.278367  0.002138  0.024146  10.24
22_52610  A05  -20.0483  -174.9380  155.4630  0.459538  0.003661  0.033018  14.24
22_52610  C08W  -20.0483  -174.9380  155.4630  0.374333  0.002898  0.028011  14.35
22_52610  C01W  -20.0483  -174.9380  155.4630  0.123004  0.001693  0.022355  5.46
22_52610  S01W  -20.0483  -174.9380  155.4630  0.219896  0.001694  0.022190  5.88
22_52610  C05W  -20.0483  -174.9380  155.4630  0.340130  0.001735  0.022093  13.07
22_52610  A07  -20.0483  -174.9380  155.4630  0.409859  0.003290  0.031996  12.21
22_52610  C07W  -20.0483  -174.9380  155.4630  0.343173  0.002270  0.024755  13.28
22_52610  B01W  -20.0483  -174.9380  155.4630  0.157228  0.001695  0.021841  7.44
22_52610  A02W  -20.0483  -174.9380  155.4630  0.166474  0.001693  0.022388  5.31
22_52610  B11W  -20.0483  -174.9380  155.4630  0.281928  0.002498  0.025968  9.32
22_52610  C10W  -20.0483  -174.9380  155.4630  0.508958  0.003983  0.035006  17.83
22_52610  B07W  -20.0483  -174.9380  155.4630  0.303229  0.002093  0.023898  12.04
22_52610  B03  -20.0483  -174.9380  155.4630  0.221532  0.001696  0.021687  10.21
22_52610  A03  -20.0483  -174.9380  155.4630  0.242752  0.001695  0.021872  7.73
